road,id,model_type,condition,name,lat,lon,length
N105,1002509,link,,"Bangabandhu Bridge- 107 km, Tangail-84 km, Gazipur- 26 km",23.8584167,90.5189716,230.00000000000043
N105,1002510,link,,Box Culvert,23.8602222,90.5179438,256.9999999999979
N105,1002511,link,,Box Culvert,23.86225,90.5167493,513.0000000000017
N105,1002512,link,,Km Post missing,23.8663333,90.5143611,303.0000000000008
N105,1002513,link,,Box Culvert,23.8680271,90.5120556,228.9999999999992
N105,1002514,link,,Box Culvert,23.8692493,90.51025,27.999999999998693
N105,1002515,link,,Culvert,23.871416,90.5068056,351.49999999999795
N105,1002516,bridge,A,ULAKOLA,23.8716508911025,90.5065461963249,209.0
N105,1002517,link,,Km Post missing,23.8715271,90.5066111,336.2499999999997
N105,1002518,bridge,A,PATARTEK,23.8750783572533,90.504749175822,4.5
N105,1002519,bridge,A,SHAMARSINGH,23.8788307750483,90.5027817831721,4.5
N105,1002520,link,,"Bangabandhu bridge 104 km, Mymenshingh-108 km, Gazipur- 23 km",23.8795271,90.5024167,19.999999999999574
N105,1002521,link,,Box Culvert,23.8796938,90.5023611,647.750000000002
N105,1002522,bridge,A,SHAMARSINGH,23.8841649488095,90.4989862071428,4.5
N105,1002523,link,,Box Culvert,23.8854719,90.4979997,35.00000000000014
N105,1002524,link,,"Z3010, Kaliganj- Ulukhola road",23.885501909259258,90.49766961975308,126.99999999999889
N105,1002525,link,,"Bangabandhu Bridge- 103 km, Tangail-80 km, Gazipur- 22 km",23.8856108,90.4964719,11.750000000002814
N105,1002526,bridge,A,MADANPUR,23.8856211559322,90.4963353644067,4.5
N105,1002527,bridge,A,Ulukhola Bridge,23.8858911498789,90.4927756864406,174.75
N105,1002528,link,,Box Culvert,23.8859163,90.4924441,532.6249999999994
N105,1002529,link,,Information  missing,23.8868608,90.4867219,129.49999999999662
N105,1002530,bridge,A,NARAYAN ROLI,23.8877957956,90.4862561908,5.0
N105,1002531,bridge,A,NARAYAN ROLI,23.8922016082,90.4840617126,5.0
N105,1002532,link,,Km post missing,23.8939441,90.4831938,550.0000000000007
N105,1002533,link,,Side Road Left Z3003,23.8984997,90.4815271,78.99999999999707
N105,1002534,link,,Bridge Start,23.899083,90.4813049,181.00000000000094
N105,1002535,link,,Bridge end,23.899083,90.4824993,63.74999999999886
N105,1002536,bridge,A,SHAMMUDDA,23.9000311163498,90.4819416376425,4.5
N105,1002537,link,,Km post missing,23.901812425855518,90.48089390836502,73.0000000000004
N105,1002538,link,,Box culvert,23.9028611,90.4802771,131.49999999999906
N105,1002539,bridge,A,SHAMMUDDA,23.9039881298947,90.4798911319999,1.0
N105,1002540,bridge,A,SAMUDAA,23.9060116608421,90.479198144,3.0
N105,1002541,link,,Box culvert,23.9069167,90.4788882,308.3000000000027
N105,1002542,bridge,A,SHAMUDDA,23.9087810798165,90.4768658055045,3.4
N105,1002543,link,,"Gazipur 18 km,Tangail 76 km,Bangabandhu 99 km",23.9101944,90.4753327,258.0000000000027
N105,1002544,link,,Box culvert,23.9117222,90.4734716,245.9999999999951
N105,1002545,link,,Box Culvert,23.9139722,90.4703604,496.0000000000022
N105,1002546,link,,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km, / Bridge start",23.9165833,90.4689438,152.00000000000102
N105,1002547,link,,Bridge end,23.9178604,90.4685549,607.999999999997
N105,1002548,link,,Box culvert,23.921416,90.4645278,166.5000000000063
N105,1002549,bridge,A,DIRAJGRAM,23.9221201867857,90.4630523696428,5.0
N105,1002550,bridge,A,DIRAJSHRAM,23.9224368625,90.4623888625,5.0
N105,1002551,link,,"Gazipur 16 km,Tangail 74 km,Bangabandhu Bridge 97 km",23.9225827,90.4620833,328.49999999999824
N105,1002552,bridge,A,DIRASURAM,23.9240826776119,90.459158330597,13.0
N105,1002553,link,,Box culvert,23.9240549,90.4591944,608.9999999999947
N105,1002554,bridge,A,BASURA,23.9275104349253,90.4547073662686,3.0
N105,1002555,link,,Km post missing,23.9277771,90.4543611,26.000000000003354
N105,1002556,link,,Rail Road Crossing,23.9279716,90.4543611,262.9999999999981
N105,1002557,link,,"R301, Tongi- Panchhona road",23.9298327,90.4530278,360.750000000003
N105,1002558,bridge,A,BASURA,23.9318303820895,90.4503186477612,4.5
N105,1002559,link,,Km post missing,23.9338886,90.4475274,30.999999999998806
N105,1002560,link,,Box culvert,23.9340274,90.4473052,421.99999999999704
N105,1002561,link,,Box culvert,23.936333,90.4440552,225.00000000000142
N105,1002562,link,,Box Culvert,23.9383608,90.4414163,307.00000000000216
N105,1002563,link,,"Gazipur 13 km,Mymensingh 98 km,Bangabandhu Bridge 94 km",23.9395552,90.4401663,236.49999999999238
N105,1002564,bridge,A,JUGITALA,23.9413308513317,90.4378418447941,7.0
N105,1002565,link,,Pipe Culvert,23.9426108,90.4361663,356.9999999999993
N105,1002566,bridge,A,MOGORKHAL,23.9439225614991,90.4337640512776,6.0
N105,1002567,link,,"Gazipur 12 km,Tangail 70 km,Bangabandhu bridge 93 km",23.9447497,90.4322493,208.5000000000008
N105,1002568,bridge,A,MOGORKHAL,23.9459245869257,90.4296521268551,3.0
N105,1002569,link,,Box Culvert,23.946333,90.4287493,207.50000000000313
N105,1002570,bridge,A,MONGLEKHAN,23.9469564729428,90.4271704026499,3.0
N105,1002571,bridge,A,MADANPUR,23.9479826676429,90.4245716433751,3.0
N105,1002572,link,,Km post missing,23.9484719,90.4233327,456.49999999999835
N105,1002573,bridge,A,BOGRA,23.9490639294372,90.4188995177489,3.0
N105,1002574,bridge,A,BOGRA-2,23.9494478437229,90.4160247248917,3.0
N105,1002575,link,,Rail Road Crossing,23.9496663,90.4143889,76.00000000000051
N105,1002576,link,,Km post missing,23.9499163,90.4136667,154.49999999999875
N105,1002577,bridge,A,BOGRA-3 BOX CULVERT,23.950303375,90.4122093535714,3.0
N105,1002578,link,,Box culvert,23.95075,90.4105278,512.4999999999957
N105,1002579,bridge,A,NOWZAR,23.9520916858156,90.4049331287234,3.0
N105,1002580,link,,"Gazipur 9 km, Tangail 67 km, Bangabandhu Bridge 90 km",23.9522222,90.4043889,134.00000000000034
N105,1002581,link,,Box culvert,23.95225,90.4038889,402.4999999999963
N105,1002582,bridge,A,NOWZAR-2,23.9554939148437,90.4018066429687,3.0
N105,1002583,link,,Box culvert,23.9563611,90.40125,454.0000000000006
N105,1002584,link,,Km post missing,23.9660278,90.3989163,1000.0
N105,1002585,link,,B.Bridge 88 km,23.9684993,90.3978608,201.0000000000005
N105,1002586,link,,Box culvert,23.970166,90.3972497,148.9999999999938
N105,1002587,link,,Cros Road Z3008,23.971416,90.3968052,283.00000000000125
N105,1002588,link,,Box Culvert,23.9736104,90.3940274,367.00000000000443
N105,1002589,link,,"B.Bridge 87 km,Tangail 64 km",23.9744993,90.3916108,73.0000000000004
N105,1002590,link,,Box Culvert,23.9751104,90.3900552,299.99999999999716
N105,1002591,link,,Box Culvert,23.9761104,90.3873608,299.99999999999716
N105,1002592,link,,Box Culvert,23.9772493,90.3843886,327.0000000000053
N105,1002593,link,,Km post missing,23.9769716,90.382166,117.999999999995
N105,1002594,link,,Dhaka -Mymensingh N3 Road,23.9774993,90.3805549,225.00000000000142
N105,1002595,link,,Box Culvert,23.9774438,90.3781104,340.0000000000034
N105,1002596,link,,Box Culvert,23.9773604,90.3751938,239.99999999999488
N105,1002597,link,,Box Culvert,23.9776382,90.372166,56.00000000000449
N105,1002598,link,,"B.Bridge 85 km,Tangail 162 km",23.9774993,90.3726382,783.9999999999989
N105,1002599,link,,Box culvert,23.9826382,90.3669993,621.9999999999999
N105,1002600,link,,Box Culvert,23.986583,90.3625,604.9999999999968
N105,1002601,sourcesink,,SoSi26,23.9895274,90.3582222,1.0
N2,1002602,sourcesink,,SoSi9,23.7059167,90.5214438,1.0
N2,1002603,intersection,,,23.7059167,90.5214438,20.0
N2,1002604,link,,Road Start from N1 at Katchpur,23.7059167,90.5214438,166.0
N2,1002605,link,,Sylhet 230 km,23.7068889,90.5204716,999.9999999999999
N2,1002606,link,,Sylhet 229 km,23.7151389,90.5168327,326.64999999999986
N2,1002607,bridge,B,JATRAMURA BRIDGE,23.7180650594594,90.5157713121621,36.5
N2,1002608,link,,Bridge start,23.7182771,90.5156944,40.000000000000036
N2,1002609,link,,Bridge end,23.7186104,90.5155556,589.9999999999999
N2,1002610,link,,Km post missing,23.723666,90.5136667,147.00000000000023
N2,1002611,link,,Road to Demra (R201),23.7249438,90.5134167,863.0
N2,1002612,link,,Information missing,23.7310549,90.5187493,1000.0
N2,1002613,link,,Sylhet 226 km,23.7386663,90.523916,1000.0
N2,1002614,link,,Km post broken,23.7431108,90.5322493,899.9999999999994
N2,1002615,link,,"Z1090 Left to Keyatpara,Right to Mahajanpur.",23.7466386,90.5402774,110.00000000000031
N2,1002616,link,,Km post broken,23.7471941,90.5410552,1000.0
N2,1002617,link,,Sylhet 223 km,23.7551111,90.5453608,1000.0
N2,1002618,link,,Km post missing,23.7630278,90.5503889,1000.0
N2,1002619,link,,Km post broken,23.769666,90.5566389,1009.9999999999998
N2,1002620,link,,Km post broken,23.7774716,90.5616667,915.0000000000009
N2,1002621,link,,R202 to Rupganj,23.7848052,90.5650556,84.99999999999908
N2,1002622,link,,Km post missing,23.7849719,90.5660278,268.0000000000007
N2,1002623,link,,Intersection with N105,23.785333,90.5685549,8.49999999999973
N2,1002624,bridge,B,GOLA GANDE BRIDGE,23.7853886,90.5689207170731,17.5
N2,1002625,link,,Bridge start,23.7853886,90.5688882,25.500000000000966
N2,1002626,link,,Bridge end,23.7853886,90.5691104,460.00000000000085
N2,1002627,link,,R203 to Ramchandri,23.7856663,90.5705827,201.04999999999862
N2,1002628,bridge,A,SHAWGHAT BOX CULVERT,23.7889337462616,90.5739290696261,3.9
N2,1002629,link,,Box culvert,23.7891108,90.5741104,19.999999999999574
N2,1002630,link,,Km post broken,23.7892497,90.5742771,1000.0
N2,1002631,link,,Km post missing,23.7966941,90.5798049,152.54999999999973
N2,1002632,bridge,B,ADURI BOX CULVERT,23.7976774888888,90.5808413907407,4.9
N2,1002633,link,,Box culvert,23.7977219,90.5808882,838.0000000000009
N2,1002634,link,,Km post missing,23.8035833,90.5860552,120.25000000000041
N2,1002635,bridge,B,ADURI BOX CULVERT,23.8043535636363,90.5868510651515,3.5
N2,1002636,link,,Box culvert,23.8044167,90.5869163,868.0000000000003
N2,1002637,link,,Sylhet 215 km,23.8108333,90.5919163,464.2999999999997
N2,1002638,bridge,A,BANTI BOX CULVERT,23.8141318216274,90.5946881518201,3.4
N2,1002639,link,,Box culvert,23.8141389,90.5946941,475.2250000000018
N2,1002640,bridge,C,BANTI BRIDGE,23.8175902727272,90.5980362409091,71.65
N2,1002641,link,,Km post missing,23.8180549,90.5985274,906.9249999999976
N2,1002642,link,,Box culvert,23.8240271,90.6041389,3.4500000000008413
N2,1002643,bridge,C,PATCHRUKHI CULVERT,23.8240644910256,90.6041620474358,3.1
N2,1002644,link,,Sylhet 213 km,23.8246104,90.6045,752.7500000000025
N2,1002645,bridge,A,PUTCHRUCLAI CULVERT,23.8296726621951,90.6093124878048,4.5
N2,1002646,link,,Box culvert,23.829666,90.6093056,242.74999999999736
N2,1002647,link,,Km post missing,23.8313049,90.611,449.0000000000016
N2,1002648,link,,Start of Narsingdi road Division / Start of Narsingdi road Division,23.8342497,90.6139444,279.8499999999997
N2,1002649,bridge,B,SON PARA,23.8361761919786,90.6158002716577,8.3
N2,1002650,link,,Box Culvert,23.83620332566845,90.6158264106952,272.85000000000184
N2,1002651,link,,Sylhet 211 km,23.8380552,90.6176104,669.8500000000003
N2,1002652,bridge,A,FURINGDIA BOX CULVERT,23.8420215152592,90.6225475748148,8.3
N2,1002653,link,,Box culvert,23.8420274,90.6225549,321.8500000000013
N2,1002654,link,,Sylhet 210 km,23.8439163,90.6249993,288.0000000000002
N2,1002655,link,,Box culvert,23.8455274,90.6272216,3.0000000000001137
N2,1002656,bridge,A,PURINDA BAZAR BOX CULVERT,23.8455601296072,90.6272545388217,4.0
N2,1002657,bridge,A,PURINDHA BOX CULVERT,23.8498411622356,90.6315629367069,8.0
N2,1002658,link,,Box culvert,23.8498608,90.6315827,48.99999999999949
N2,1002659,link,,Sylhet 209 km,23.8501944,90.6318604,920.9999999999993
N2,1002660,bridge,B,SHAT GRAM BOX CULVERT,23.8552059112311,90.6386719605831,4.0
N2,1002661,link,,Box culvert,23.8552222,90.6386941,79.00000000000063
N2,1002662,link,,Sylhet 208 km,23.8554444,90.6394997,1000.0
N2,1002663,link,,Sylhet 207 km,23.8554722,90.6491663,321.9999999999992
N2,1002664,link,,Box culvert,23.8551389,90.6522778,6.00000000000378
N2,1002665,bridge,A,BAGBARI BOX CULVERT,23.8551351154798,90.6523555436532,4.0
N2,1002666,link,,Box culvert,23.8548333,90.6585556,7.999999999999119
N2,1002667,bridge,A,RAINADI BOX CULVERT,23.85482810625,90.65862330625,4.0
N2,1002668,link,,Sylhet 206 km,23.8548056,90.6589167,469.0000000000012
N2,1002669,link,,Box culvert,23.8544722,90.6635,14.999999999997016
N2,1002670,bridge,A,KANDA PARA BOX CULVERT,23.8544541010025,90.6636239691729,4.0
N2,1002671,link,,Box culvert,23.8539167,90.6673049,13.999999999999346
N2,1002672,bridge,A,NAWPARA BOX CULVERT,23.8538887225352,90.6674320528169,2.0
N2,1002673,link,,Sylhet 205 km,23.8536111,90.6686938,989.9999999999984
N2,1002674,link,,Km post broken,23.8587778,90.672666,1000.0
N2,1002675,link,,Km post missing,23.8668882,90.6685271,130.00000000000256
N2,1002676,link,,Road to Shakerchar (Z2038),23.8679993,90.668166,869.9999999999975
N2,1002677,link,,Sylhet 202 km,23.8757771,90.6667493,187.00000000000117
N2,1002678,link,,Box culvert,23.8774438,90.6666389,30.249999999998778
N2,1002679,bridge,A,KURIRPARA BOX CULVERT,23.8777000377733,90.6666340974155,2.5
N2,1002680,link,,Box culvert,23.8818882,90.6665556,28.249999999999886
N2,1002681,bridge,A,CHAITABOR BOX CULVERT,23.8821253296774,90.6664902774193,2.5
N2,1002682,link,,Sylhet 201 km,23.8846108,90.6658056,89.99999999999986
N2,1002683,link,,Box culvert,23.8853608,90.6655278,909.0000000000025
N2,1002684,link,,"R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km",23.8934163,90.6644167,250.99999999999767
N2,1002685,link,,Bridge start,23.8936386,90.6667771,22.14000000000027
N2,1002686,bridge,A,Panchdona Bridge,23.8936715910973,90.6671215770186,31.72
N2,1002687,link,,Bridge end,23.8936663,90.6670827,463.85000000000076
N2,1002688,link,,Box culvert,23.8943052,90.6717771,34.50000000000131
N2,1002689,bridge,B,BOLTIRISH KANE CULVERT,23.8944074858369,90.6720957695279,3.0
N2,1002690,link,,Km post missing,23.8950274,90.6740271,10.000000000001563
N2,1002691,link,,Box culvert,23.8950552,90.6740827,41.7500000000004
N2,1002692,bridge,C,SHIKANDI BOX CULVERT,23.8952390502941,90.6744398613725,2.5
N2,1002693,link,,Sylhet 198 km,23.8994163,90.6825549,664.9999999999991
N2,1002694,link,,Box culvert,23.9048611,90.6851386,46.19999999999891
N2,1002695,bridge,A,UTTAR BAYANDA CULVERT,23.9052630964179,90.68532964,3.6
N2,1002696,link,,Km post missing,23.9076667,90.6864719,280.00000000000114
N2,1002697,link,,R210 to Narsingdi,23.9099444,90.6875552,408.00000000000125
N2,1002698,link,,Box culvert,23.9131389,90.6894163,321.9999999999956
N2,1002699,link,,Sylhet 196 km,23.9154167,90.6913886,425.00000000000426
N2,1002700,link,,Box culvert,23.9183882,90.6939719,473.99999999999665
N2,1002701,link,,Box culvert,23.921666,90.6968886,46.34999999999678
N2,1002702,bridge,A,BAGDI BOX CULVERT,23.9219850495049,90.6971526,12.7
N2,1002703,link,,Km post broken,23.9224716,90.6975552,245.00000000000455
N2,1002704,link,,Box culvert,23.924166,90.699083,52.499999999994884
N2,1002705,bridge,A,BAGDI - 2 CULVERT,23.9240587152317,90.6994088524503,3.0
N2,1002706,link,,Km post missing,23.922666,90.7036389,164.00000000000148
N2,1002707,link,,Bridge start,23.9307216,90.7045833,27.999999999998693
N2,1002708,link,,Bridge end,23.930916,90.70475,42.50000000000398
N2,1002709,bridge,A,BASAIL BRIDGE OVER ROAD,23.931131565594,90.7049377079207,25.0
N2,1002710,bridge,B,VALARAGAR CULVERT,23.9349686331683,90.7082789089108,1.5
N2,1002711,link,,Km post missing,23.9367219,90.7098056,263.00000000000523
N2,1002712,link,,Bridge start,23.9390552,90.7100278,46.24999999999346
N2,1002713,bridge,A,Bala Nagar Bridge,23.9397914928366,90.7099972916905,61.3
N2,1002714,link,,Bridge end,23.9396386,90.71,301.34999999999934
N2,1002715,link,,Box culvert,23.9427774,90.7099444,74.50000000000045
N2,1002716,bridge,A,KARAR CHAR CULVERT,23.9433782305555,90.7101259086419,3.0
N2,1002717,link,,Sylhet 192 km,23.9454441,90.71075,21.000000000000796
N2,1002718,link,,Box culvert,23.9456108,90.7108333,54.69999999999686
N2,1002719,bridge,A,KARAR CHAR CULVERT (2),23.9461092865168,90.7111084978549,12.6
N2,1002720,link,,Box culvert,23.95291648764045,90.71486652757916,62.750000000001194
N2,1002721,bridge,A,NAGOR BARI CULVERT,23.9534068022471,90.7151372139938,5.5
N2,1002722,link,,Sylhet 191 km,23.9536111,90.71525,253.0000000000001
N2,1002723,link,,Box culvert,23.9556111,90.7163333,71.69999999999987
N2,1002724,bridge,A,PATUAR PAR CULVERT,23.9561707439089,90.7166429961178,3.4
N2,1002725,link,,Box culvert,23.95980842931727,90.71865602088354,71.50000000000034
N2,1002726,bridge,A,BARAITULA BUSTANT CULVERT,23.9603680732262,90.7189657170013,3.0
N2,1002727,link,,Km post missing,23.9615833,90.7196382,230.00000000000398
N2,1002728,link,,Box culvert,23.9634167,90.7206382,66.24999999999659
N2,1002729,bridge,B,SAYED NAGAR CULVERT,23.9639584596899,90.7209383751938,3.5
N2,1002730,link,,Box culvert,23.9654722,90.7217771,66.50000000000489
N2,1002731,bridge,A,SAYEA NAGAR (2) CULVERT,23.9659905115234,90.722087436914,3.0
N2,1002732,link,,Sylhet 189 km,23.9695549,90.7242216,39.99999999999915
N2,1002733,link,,Box culvert,23.96983612084367,90.72445595235732,69.90000000000407
N2,1002734,bridge,A,SAYED NAGOR CULVERT,23.970321226799,90.7248602101737,1.8
N2,1002735,link,,Box culvert,23.9723882,90.7265827,57.950000000005275
N2,1002736,bridge,B,SAYED NAGOR CULVERT,23.972844874473,90.7269674786885,14.1
N2,1002737,link,,Box culvert,23.9753882,90.7291104,52.8499999999994
N2,1002738,bridge,B,SAYED NAGOR CULVERT,23.975807317647,90.7294643364705,8.3
N2,1002739,link,,Km post missing,23.9766382,90.730166,182.99999999999983
N2,1002740,link,,Box culvert,23.977916,90.7312771,555.3000000000026
N2,1002741,bridge,A,ITAKHOLA CULVERT,23.9781330395061,90.7314758677469,2.0
N2,1002742,bridge,A,ITAKHOLO CULVERT,23.9798693555555,90.7330660097222,12.6
N2,1002743,link,,"R310 to Gazipur ,R211 to Shibpur",23.9802216,90.7333886,158.99999999999892
N2,1002744,link,,Box culvert,23.9803882,90.7347774,30.000000000001137
N2,1002745,link,,Sylhet 187 km,23.981416,90.7381941,159.9999999999966
N2,1002746,link,,Box culvert,23.9818604,90.7396663,75.75000000000642
N2,1002747,bridge,A,SHASPUR CULVERT,23.9820949046511,90.7403769,2.5
N2,1002748,link,,Z2033,23.9827771,90.7424441,451.9999999999982
N2,1002749,link,,Box culvert,23.9853886,90.7457774,77.00000000000529
N2,1002750,bridge,A,GASIRDIA CULVERT,23.9858674793103,90.7463042965517,4.0
N2,1002751,link,,Sylhet 186 km,23.9859441,90.7463886,329.9999999999983
N2,1002752,link,,Box culvert,23.9880274,90.7487219,537.0500000000006
N2,1002753,bridge,A,GASHIRDIA BOX CULVERT,23.990556033582,90.7532248432835,4.1
N2,1002754,link,,Sylhet 185 km,23.9911941,90.7543611,557.9999999999998
N2,1002755,link,,Bridge start,23.9936941,90.7590833,34.42499999999882
N2,1002756,bridge,A,Simbi Bridge,23.9941083857142,90.7598198171428,95.5
N2,1002757,link,,Bridge end,23.9941941,90.7599722,277.2500000000022
N2,1002758,link,,Box culvert,23.995583,90.7625,39.99999999999915
N2,1002759,link,,Sylhet 184 km,23.9957497,90.7628333,39.14999999999935
N2,1002760,bridge,A,KHARAMARA BOX CULVERT,23.9959048614285,90.7631233928571,10.3
N2,1002761,link,,Box culvert,23.9963886,90.7640278,76.95000000000363
N2,1002762,bridge,A,KUNDAR PARA (1) BOX CULVERT,23.9967209346303,90.7646600762645,3.9
N2,1002763,link,,Box culvert,23.9975274,90.7661944,71.00000000000506
N2,1002764,bridge,A,KUNDARPARA (2) BOX CULVERT,23.9978465210526,90.7668094552631,2.0
N2,1002765,link,,Sylhet 183 km,24.0002222,90.7713882,9.99999999999801
N2,1002766,link,,Box culvert,24.0002222,90.7714716,77.80000000000342
N2,1002767,bridge,A,HAZI BAGAN CULVERT,24.0004307077966,90.7721521084745,9.6
